EmployeeID,Age,Department,Education,JobRole,Gender,MonthlyIncome,DateOfJoining,OverTime,BusinessTravel,MaritalStatus,YearsAtCompany,DistanceFromHome,PerformanceRating,TrainingTimesLastYear,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,Attrition,StockOptionLevel,PercentSalaryHike,TotalWorkingYears
9755.0,,Sales,,,Male,12894,2023-05-11,No,Travel_Frequently,Divorced,20,Near,2,Zero,2,Poor,3,,Five,2,Y,1,Twenty,Twenty
1828.0,,,Two,Manager,M,Five Thousand,,,Travel_Rarely,single,0,Far,3,Zero,4,4,4,6,15,,Y,3,13,23
7720.0,,R&D,5,Executive ,F,,2022-11-12,No,Travel_Rarely,Single,0,,1,Zero,3,4,1,None,,3,Yes,2,,21
2350.0,48,rnd,4,Tech,Male,Five Thousand,Not Available,No,,Single,Ten,,1,,4,1,Good,6,,High,N,,,30
6919.0,24,Sales,2,Scientist,Male,,12-05-2018,Yes,Frequently,Single,Ten,Far,,,,4,1,,2,3,Yes,Zero,Twenty,
1758.0,45,HR,2,,F,15824,,N,Travel_Frequently,,13,23,4,6,,1,Good,3,1,2,Y,Zero,,7
8208.0,Thirty,Sales,Two,,male,,2015-12-14,yes,Rarely,,14,12,4,Zero,4,2,1,0,13,3,yes,2,20,
,,Research & Development,2,Laboratory Technician,Male,Five Thousand,Not Available,,Frequently,M,Ten,Near,1,4,,3,Good,None,3,3,No,1,,
7101.0,Thirty,,Two,Tech,F,Five Thousand,12-05-2018,,Non-Travel,Divorced,Ten,Near,2,,2,3,1,3,Five,1,Yes,3,,
5945.0,59,R&D,5,Laboratory Technician,F,14061,,,,Married,Ten,Far,High,,2,4,Good,,Five,,N,3,15,Twenty
8004.0,59,HR,5,Scientist,,,Not Available,yes,Frequently,M,17,23,High,,1,3,1,None,,2,yes,1,,33
1691.0,41,Sales,3,Laboratory Technician,Male,8907,12-05-2018,yes,Non-Travel,Divorced,Ten,,1,Zero,1,3,4,8,Five,High,No,2,21,Twenty
4450.0,45,Research & Development,Two,Research Scientist,M,Five Thousand,Not Available,yes,,Single,Ten,Near,High,3,,1,,None,,3,N,2,,Twenty
,Thirty,HR,4,Executive ,M,,Not Available,,Travel_Rarely,,,Near,,Zero,3,2,2,None,10,1,Yes,3,,
8290.0,,rnd,4,Laboratory Technician,Male,Five Thousand,,,Frequently,M,2,Near,2,Zero,,3,1,9,11,1,N,Zero,Twenty,4
2832.0,50,Human Resources,Two,Laboratory Technician,,12410,Not Available,N,Travel_Frequently,single,14,Far,,,2,2,Good,None,Five,4,N,1,24,38
7964.0,,Sales,2,Research Scientist,,Five Thousand,Not Available,No,Travel_Frequently,M,,Near,High,,1,1,2,9,,,No,1,20,
8817.0,Thirty,rnd,2,,male,Five Thousand,12-05-2018,Y,Non-Travel,Single,1,Near,4,5,3,4,Good,8,Five,,Y,3,,Twenty
8339.0,,,2,Scientist,F,12036,,Y,Frequently,single,,Far,,Zero,2,1,3,7,Five,3,No,1,,
1684.0,Thirty,Sales,Two,Research Scientist,F,12660,12-05-2018,Y,Rarely,M,5,Near,4,Zero,,3,1,2,13,2,No,0,,
2908.0,38,HR,2,Research Scientist,Male,,12-05-2018,,Frequently,Married,9,,,Zero,Low,3,1,,14,2,Y,Zero,Twenty,20
2820.0,,Research & Development,4,Manager,F,,12-05-2018,,Rarely,Single,Ten,20,4,,Low,1,1,7,Five,3,yes,1,21,Twenty
5434.0,58,,3,,male,3123,,N,Non-Travel,M,16,Far,2,Zero,,4,2,0,1,3,,Zero,,
9341.0,Thirty,,4,Research Scientist,F,2448,,yes,,Single,,Far,,4,Low,2,4,None,,1,Y,2,Twenty,31
7825.0,33,,3,Executive,M,Five Thousand,,N,Travel_Rarely,Divorced,,,,4,2,4,2,,Five,4,yes,Zero,13,Twenty
7859.0,59,Research & Development,,Laboratory Technician,F,Five Thousand,2017-12-24,,Non-Travel,Single,Ten,Near,2,4,3,4,1,10,,4,No,0,12,25
5585.0,,Sales,5,Executive,M,,12-05-2018,,Frequently,,11,Near,,6,Low,Poor,4,None,Five,4,,3,,
4636.0,Thirty,Research & Development,Two,Executive,male,,2020-01-11,No,Non-Travel,Divorced,,29,4,5,4,2,,None,Five,4,N,,,Twenty
1442.0,26,Research & Development,,Laboratory Technician,Female,,12-05-2018,N,Travel_Frequently,Married,5,,3,3,4,4,4,None,Five,2,No,,,Twenty
9386.0,26,Human Resources,1,Scientist,M,2334,,Y,,Divorced,Ten,Far,,Zero,4,,1,None,8,,Y,0,15,14
6913.0,Thirty,R&D,5,Scientist,,18920,12-05-2018,yes,Travel_Frequently,D,Ten,Far,High,Zero,3,,1,5,Five,High,Y,1,Twenty,
4920.0,58,rnd,3,Research Scientist,Female,,12-05-2018,Yes,Frequently,,,Far,High,,4,4,1,,7,,,Zero,18,
7064.0,26,R&D,,Research Scientist,male,,,yes,,single,Ten,Near,2,,Low,3,3,1,Five,High,Y,Zero,,6
1473.0,,Human Resources,1,Scientist,Female,2113,12-05-2018,N,,Divorced,,Near,High,6,3,,4,,0,,Yes,2,22,2
7699.0,Thirty,rnd,1,Manager,M,Five Thousand,12-05-2018,yes,Rarely,Divorced,Ten,19,,5,1,,2,,Five,High,,2,,Twenty
2534.0,30,Human Resources,,,M,Five Thousand,,yes,Rarely,Single,5,,2,,2,2,Good,3,,3,,0,,Twenty
4770.0,Thirty,Research & Development,Two,Research Scientist,male,Five Thousand,2017-05-31,Y,Non-Travel,Single,,Far,,Zero,2,,1,1,8,,yes,2,Twenty,10
9349.0,,Sales,4,Tech,M,,2016-12-01,N,Rarely,,Ten,Far,4,1,4,Poor,2,None,Five,4,N,3,,Twenty
4812.0,Thirty,Human Resources,3,Manager,M,12099,12-05-2018,N,Non-Travel,M,,Near,1,2,,4,3,,Five,,N,0,,2
5439.0,,Sales,Two,Research Scientist,,7484,Not Available,No,Travel_Rarely,D,Ten,30,High,Zero,4,Poor,4,,,,,0,Twenty,
7158.0,54,rnd,Two,Executive,Female,Five Thousand,2025-06-22,Y,Rarely,,,Near,High,Zero,,,2,,,2,,1,,40
,Thirty,,3,,F,,,Yes,Travel_Rarely,Married,,30,High,,2,2,3,,7,4,Yes,,,
4308.0,,R&D,3,Executive ,F,,Not Available,Y,,Single,Ten,Far,3,,2,1,4,,,1,No,2,,31
3437.0,21,HR,5,Tech,M,13611,2023-09-29,No,Non-Travel,Married,,,1,Zero,1,4,Good,None,,4,No,0,,5
5776.0,,HR,2,Executive,Female,,Not Available,Yes,,D,Ten,28,3,Zero,3,3,3,None,,1,N,1,,
2943.0,40,rnd,Two,Research Scientist,F,12095,2021-09-11,N,,Married,1,30,,1,4,,Good,0,,,Y,0,Twenty,Twenty
4190.0,,Sales,5,Laboratory Technician,male,16755,,Y,Non-Travel,single,2,Far,High,Zero,,1,Good,4,Five,3,Y,1,Twenty,8
5651.0,,,Two,Executive ,Female,,,No,,Married,8,Near,2,,3,,2,6,,1,yes,2,,
5697.0,,Sales,2,Research Scientist,male,Five Thousand,12-05-2018,Yes,Travel_Rarely,Married,,,,,2,Poor,3,None,Five,1,No,2,14,
4424.0,,Human Resources,1,Executive ,Female,Five Thousand,,Yes,Travel_Rarely,M,11,Far,3,4,Low,1,2,10,Five,4,No,,24,6
3028.0,Thirty,HR,5,Executive,Female,2664,12-05-2018,Y,Travel_Frequently,D,Ten,,3,Zero,1,,4,None,Five,High,Yes,,Twenty,Twenty
3174.0,Thirty,Research & Development,3,,M,Five Thousand,2022-02-13,N,Non-Travel,Divorced,,22,High,0,Low,,Good,,Five,3,Y,Zero,,
8940.0,Thirty,,,Executive,F,6864,12-05-2018,yes,,Divorced,Ten,Far,3,,2,4,4,8,1,1,N,,Twenty,Twenty
4953.0,Thirty,HR,,Manager,,,,Y,Frequently,Divorced,8,,1,4,2,4,1,7,Five,1,No,3,Twenty,
6926.0,,HR,Two,Tech,F,18412,Not Available,,Non-Travel,,12,Far,4,Zero,3,Poor,Good,None,,4,,Zero,Twenty,25
9069.0,Thirty,rnd,2,Research Scientist,M,,,yes,Rarely,Married,16,Near,1,,,2,4,,,1,Y,2,14,24
3685.0,Thirty,Sales,1,Scientist,F,14584,Not Available,,Non-Travel,,,21,High,Zero,Low,3,Good,,,High,No,Zero,22,
5668.0,Thirty,Research & Development,3,Research Scientist,,,2016-10-28,Yes,Travel_Rarely,Married,,22,4,2,2,1,1,0,,2,Y,3,,Twenty
5458.0,41,Sales,Two,Research Scientist,F,4768,12-05-2018,No,Frequently,,10,Near,1,,Low,1,Good,9,0,,No,1,Twenty,3
1162.0,,rnd,5,Research Scientist,F,,,N,Rarely,Married,15,Far,4,Zero,Low,2,4,3,14,1,Y,Zero,,3
8851.0,42,Sales,1,Executive,M,,Not Available,Yes,Frequently,M,,Far,,Zero,4,,Good,8,8,1,Yes,3,Twenty,4
7099.0,,Sales,5,Scientist,Male,,12-05-2018,No,Travel_Frequently,,Ten,,1,,,3,4,2,Five,4,yes,2,,
4802.0,43,HR,Two,Research Scientist,male,,12-05-2018,yes,Travel_Rarely,Single,15,Far,4,5,Low,4,1,None,Five,4,,2,,Twenty
6732.0,,rnd,4,Manager,Male,Five Thousand,2023-08-15,No,Frequently,single,4,Near,High,Zero,1,3,3,,8,High,yes,2,,25
7844.0,,Sales,,Executive ,F,Five Thousand,12-05-2018,yes,,Married,,Far,,1,3,4,2,9,5,3,No,Zero,Twenty,Twenty
4804.0,,,,Research Scientist,male,,2019-05-30,,Frequently,Single,Ten,,1,Zero,1,Poor,2,None,Five,High,N,2,11,
4114.0,57,HR,5,Executive,,Five Thousand,12-05-2018,Y,Non-Travel,Married,Ten,,1,2,4,Poor,1,None,Five,1,,0,,10
8027.0,Thirty,Sales,5,Manager,male,10670,12-05-2018,N,,,,Far,4,0,1,Poor,1,,,2,,,15,
6243.0,Thirty,Research & Development,1,Executive ,F,Five Thousand,12-05-2018,Y,Frequently,D,Ten,Far,2,4,4,,4,,,High,yes,0,20,
3345.0,Thirty,Sales,Two,Tech,F,5478,12-05-2018,No,Travel_Rarely,M,Ten,21,3,,3,Poor,2,,,4,Yes,,18,
5808.0,Thirty,HR,1,Manager,male,Five Thousand,12-05-2018,N,Travel_Rarely,single,,,2,6,1,1,2,None,15,,No,0,,27
4203.0,51,,5,Executive,male,Five Thousand,,No,Travel_Rarely,Single,,,4,,Low,4,2,2,,4,No,0,,23
5147.0,,,3,Scientist,F,,Not Available,No,,Married,,15,1,4,2,1,Good,None,,High,yes,,Twenty,
5346.0,59,Research & Development,5,Research Scientist,M,18221,2018-03-03,No,,Married,Ten,Near,1,,,,,6,Five,,Yes,3,,
5537.0,52,Research & Development,4,Executive,Male,Five Thousand,12-05-2018,,,M,Ten,Near,1,,1,1,2,None,Five,,yes,2,Twenty,Twenty
8752.0,,Sales,Two,Scientist,Female,17997,12-05-2018,Yes,Rarely,,,Far,4,Zero,3,3,3,2,Five,,N,,,
6611.0,,HR,2,Scientist,Male,Five Thousand,2024-05-26,yes,Non-Travel,D,Ten,,3,Zero,2,,3,,Five,4,Y,3,,11
9110.0,Thirty,,1,Executive,male,Five Thousand,Not Available,Yes,Frequently,D,Ten,27,3,Zero,,1,,,Five,,N,2,,
7725.0,,rnd,1,Tech,male,3869,2023-08-21,No,Non-Travel,Married,,Far,4,,,4,1,None,,,,0,Twenty,Twenty
6890.0,,Human Resources,2,Executive ,Female,Five Thousand,,No,,Married,,2,3,Zero,2,1,1,None,Five,3,N,,23,
9551.0,Thirty,,1,Executive,male,15983,,Y,Frequently,Single,Ten,,4,5,1,4,,0,Five,1,No,1,11,Twenty
1469.0,23,Human Resources,5,Scientist,Male,Five Thousand,12-05-2018,Y,Non-Travel,single,4,,4,,4,4,1,None,,4,Y,2,15,8
5203.0,,Sales,1,Manager,M,2249,,,Non-Travel,D,12,Near,1,Zero,1,4,,4,5,2,N,,,13
5504.0,33,rnd,1,Laboratory Technician,M,Five Thousand,,,,D,Ten,23,4,3,,4,,None,15,High,yes,,,Twenty
9325.0,Thirty,,1,Executive ,male,13290,2018-10-20,Yes,Non-Travel,D,17,Near,,Zero,Low,3,2,None,,2,Y,Zero,,Twenty
6316.0,45,,5,Manager,,Five Thousand,12-05-2018,N,Frequently,M,,Near,High,,3,1,1,9,13,,N,3,Twenty,30
8489.0,42,Human Resources,,Research Scientist,,,2016-09-17,No,Non-Travel,,,16,3,,4,4,Good,,,3,,3,Twenty,Twenty
5347.0,,Human Resources,2,,Female,,12-05-2018,No,,D,Ten,,4,,3,,3,,0,,Y,0,,
1810.0,48,HR,1,Research Scientist,,Five Thousand,2023-07-10,Y,Frequently,Divorced,,5,1,Zero,Low,,1,9,3,1,,3,Twenty,
7201.0,Thirty,Human Resources,1,Executive,Male,Five Thousand,Not Available,N,Travel_Rarely,,,,,Zero,4,4,1,3,,,N,Zero,22,37
8688.0,,rnd,2,Laboratory Technician,Female,Five Thousand,Not Available,Y,Travel_Frequently,Divorced,2,,High,4,1,,4,10,Five,1,,2,Twenty,29
3369.0,Thirty,HR,1,Executive,F,,,yes,Rarely,Married,Ten,14,1,Zero,,2,4,5,10,2,Y,Zero,Twenty,21
3633.0,Thirty,Research & Development,4,,F,9389,,Y,Non-Travel,,Ten,12,2,1,Low,Poor,3,6,9,High,,3,,30
5018.0,36,Sales,5,Manager,male,,12-05-2018,,Frequently,Single,4,Near,High,,1,,1,,11,3,,Zero,Twenty,
8363.0,,HR,3,Laboratory Technician,M,7738,12-05-2018,,,single,14,12,3,,3,Poor,3,2,Five,1,,1,,Twenty
7179.0,,R&D,Two,Scientist,,Five Thousand,2016-06-15,yes,Frequently,Single,Ten,Near,1,Zero,,,2,9,Five,,,2,,19
4222.0,35,R&D,4,Research Scientist,M,Five Thousand,12-05-2018,,Travel_Rarely,M,,24,3,Zero,1,4,2,None,Five,,Y,1,,39
2957.0,Thirty,Sales,1,Research Scientist,Female,Five Thousand,12-05-2018,yes,,Single,,,,5,4,,4,None,,,Yes,1,Twenty,40
5003.0,31,rnd,4,Tech,,Five Thousand,12-05-2018,Yes,Travel_Rarely,M,5,Near,3,,4,,4,None,Five,2,Yes,1,,13
5692.0,,HR,5,Executive ,M,Five Thousand,,N,Rarely,single,Ten,Far,3,Zero,,3,Good,None,Five,1,Yes,1,Twenty,
,,,4,Executive,male,Five Thousand,Not Available,Y,Frequently,Single,Ten,Far,High,,2,1,2,,,,Y,3,,10
8625.0,46,Sales,4,Executive ,Male,,Not Available,,Travel_Rarely,Single,Ten,26,2,Zero,3,2,,None,Five,,No,0,,24
2263.0,Thirty,Research & Development,5,Manager,F,Five Thousand,2023-11-13,No,Travel_Frequently,,,Far,4,2,2,,3,,Five,2,,Zero,,Twenty
7481.0,Thirty,,4,Executive ,male,Five Thousand,Not Available,Yes,Travel_Rarely,Divorced,,1,1,,Low,1,2,None,,High,Y,2,,3
9483.0,35,,5,,Female,Five Thousand,Not Available,Y,Travel_Frequently,,,,High,4,,Poor,3,7,10,High,Y,,16,Twenty
1998.0,Thirty,,2,Laboratory Technician,male,Five Thousand,2019-11-26,Y,Rarely,Married,Ten,Near,,0,,4,3,6,7,4,Yes,Zero,Twenty,21
7557.0,,Sales,2,Laboratory Technician,,3559,2021-05-19,yes,Non-Travel,single,Ten,Near,,Zero,3,,Good,None,,4,Yes,,18,Twenty
7758.0,,Research & Development,3,,Male,,Not Available,No,Travel_Rarely,,Ten,,3,,2,1,Good,8,Five,4,yes,,Twenty,6
3235.0,,Sales,2,Research Scientist,F,,12-05-2018,,Rarely,Married,Ten,10,,Zero,,3,2,,11,High,Yes,1,Twenty,
9896.0,Thirty,Sales,5,Scientist,Female,,12-05-2018,,Travel_Frequently,D,,24,3,Zero,,2,,0,8,3,Y,2,11,Twenty
5250.0,29,Sales,Two,,F,Five Thousand,Not Available,Yes,Rarely,Single,,Near,4,4,,2,Good,,4,2,yes,0,11,
9845.0,Thirty,Human Resources,2,Laboratory Technician,Female,14031,,Y,Frequently,,,Near,4,1,1,4,3,2,,2,No,3,Twenty,Twenty
2629.0,Thirty,Sales,1,Laboratory Technician,male,13022,12-05-2018,No,Non-Travel,Married,10,Near,High,,3,3,2,9,Five,4,No,Zero,,16
4100.0,Thirty,rnd,4,Executive ,F,17666,,Y,Travel_Rarely,M,Ten,30,,,3,Poor,3,,1,,No,1,,
7898.0,48,,3,Tech,M,,2019-12-08,,Rarely,D,14,16,1,3,,Poor,,2,,,,,,
5742.0,45,R&D,1,Executive,M,Five Thousand,,No,Rarely,,,16,4,,4,,4,None,,High,yes,2,16,
,Thirty,rnd,,Executive,Male,Five Thousand,,yes,Frequently,Single,Ten,Far,4,4,2,4,1,4,13,3,Yes,1,Twenty,32
1913.0,,HR,4,,Female,Five Thousand,Not Available,yes,,Married,,,High,6,3,4,,7,Five,High,Y,1,Twenty,
5709.0,,Sales,3,Tech,,Five Thousand,Not Available,N,Frequently,Divorced,Ten,Far,1,Zero,4,3,2,None,5,2,,2,Twenty,Twenty
7948.0,,Sales,5,Manager,F,Five Thousand,12-05-2018,No,,Married,6,Near,2,Zero,4,4,,None,Five,,,,Twenty,
8410.0,28,rnd,2,Executive ,F,Five Thousand,Not Available,,Non-Travel,Married,,Near,3,,,Poor,Good,None,,1,N,Zero,,
1323.0,,HR,,,Male,,,N,Non-Travel,M,9,Near,1,,4,Poor,2,,Five,3,,2,Twenty,
4539.0,,R&D,3,Research Scientist,male,Five Thousand,12-05-2018,,Travel_Frequently,Single,,Far,2,2,3,3,4,1,,2,N,0,,Twenty
1791.0,36,Sales,4,Executive ,Male,18721,12-05-2018,Y,Rarely,Married,,12,3,6,2,3,,,13,1,No,1,,Twenty
1465.0,Thirty,Human Resources,3,Manager,F,,12-05-2018,N,Frequently,single,,,4,Zero,Low,3,2,,,4,Yes,1,Twenty,
9633.0,,Human Resources,5,Scientist,Female,,Not Available,N,Frequently,Single,18,29,4,4,,2,Good,8,14,,No,Zero,Twenty,39
1446.0,,Research & Development,,Scientist,,Five Thousand,Not Available,Yes,Travel_Rarely,single,Ten,Far,2,0,1,,4,None,Five,High,Y,3,20,15
9504.0,41,Human Resources,1,Executive ,Male,,Not Available,Yes,Travel_Frequently,Married,16,Far,,Zero,3,4,Good,None,Five,4,Yes,0,Twenty,37
9640.0,Thirty,rnd,5,Executive ,,5743,,yes,Non-Travel,Divorced,Ten,Far,High,2,,1,,4,Five,4,yes,,Twenty,
4161.0,,Sales,,Executive,M,Five Thousand,12-05-2018,N,Rarely,single,10,1,4,6,1,2,,1,Five,2,Y,,20,Twenty
4827.0,40,Sales,3,Executive,,4182,2019-09-28,yes,,Married,,,2,,,1,4,None,,1,yes,,18,
5067.0,,Research & Development,1,Executive,male,9745,2017-11-15,Yes,Frequently,,Ten,,3,Zero,1,Poor,,2,9,4,Y,2,,
4822.0,Thirty,rnd,5,Scientist,Female,Five Thousand,Not Available,Yes,Travel_Rarely,Single,Ten,Near,3,1,1,2,2,None,,,No,2,11,12
5141.0,,R&D,1,Tech,,15947,,No,Non-Travel,D,Ten,9,2,,Low,3,4,,Five,2,N,3,,
7604.0,,Sales,2,Tech,M,Five Thousand,12-05-2018,,Travel_Frequently,D,6,23,3,,1,1,Good,,,,Yes,1,Twenty,Twenty
1603.0,28,Research & Development,4,Executive,M,,2021-01-09,No,Travel_Frequently,D,20,,High,3,4,,1,None,,4,Yes,,24,
5859.0,,Sales,5,Manager,,Five Thousand,,Yes,Non-Travel,,Ten,Far,,,4,,1,None,6,1,Y,,20,
8225.0,42,Sales,1,Executive ,Female,,12-05-2018,,Travel_Frequently,Married,Ten,Far,4,Zero,3,1,3,None,Five,,No,1,16,
4334.0,,Research & Development,2,Executive,M,Five Thousand,12-05-2018,N,Frequently,Married,16,Far,1,Zero,1,4,2,None,,1,Yes,0,,
2761.0,,rnd,5,Executive ,,Five Thousand,12-05-2018,Y,Travel_Frequently,Single,,Near,,6,Low,1,,,,4,Y,0,Twenty,28
3051.0,Thirty,,2,Manager,F,,12-05-2018,yes,Rarely,D,,17,,Zero,Low,3,1,0,,High,Y,3,,24
9583.0,27,Research & Development,4,Executive ,F,Five Thousand,Not Available,No,Frequently,Divorced,1,Far,3,,3,1,1,,10,2,N,1,Twenty,8
2001.0,Thirty,Research & Development,3,Laboratory Technician,,7054,2019-06-01,yes,Non-Travel,D,0,Far,High,,3,2,1,1,,2,Yes,1,,
8017.0,,Research & Development,,Scientist,male,19738,12-05-2018,No,Travel_Rarely,M,Ten,Near,High,,4,,Good,4,,High,No,3,Twenty,35
4985.0,,rnd,2,Tech,M,3212,Not Available,N,Travel_Rarely,D,,Near,1,6,3,Poor,2,None,Five,3,,3,22,Twenty
4149.0,,R&D,4,Research Scientist,Male,Five Thousand,2023-12-21,yes,,M,7,Near,2,1,2,,Good,,,3,N,,11,Twenty
8518.0,,Sales,Two,Tech,M,Five Thousand,2023-05-06,No,Travel_Frequently,D,,,1,Zero,Low,3,3,,6,4,No,,,Twenty
6372.0,Thirty,Sales,5,Executive,Female,Five Thousand,12-05-2018,,Travel_Rarely,M,,2,2,Zero,2,,4,,Five,1,Yes,3,Twenty,16
5435.0,Thirty,HR,2,Executive,,,2018-08-03,yes,,single,Ten,Near,3,Zero,1,Poor,1,,13,High,Y,Zero,Twenty,21
7020.0,Thirty,R&D,,Manager,M,,Not Available,,Non-Travel,D,15,12,2,5,2,2,2,,,4,,2,Twenty,
3076.0,Thirty,,2,Manager,Female,16697,Not Available,Y,Travel_Rarely,single,3,,4,5,4,4,3,3,Five,3,Y,1,,31
6978.0,,Human Resources,Two,Laboratory Technician,Male,19104,12-05-2018,Y,Frequently,Divorced,,Far,2,4,3,4,1,5,0,,Yes,1,22,12
2124.0,36,HR,Two,Executive,M,Five Thousand,Not Available,yes,Rarely,single,,20,4,,,4,1,None,7,High,N,,,Twenty
4886.0,,Human Resources,2,Executive,,Five Thousand,,,Non-Travel,Single,,Near,3,2,2,2,Good,None,1,High,,,Twenty,3
1523.0,,R&D,3,Executive,male,Five Thousand,Not Available,,Travel_Frequently,M,,2,4,,,2,,4,Five,High,Y,0,Twenty,Twenty
8030.0,Thirty,Human Resources,2,Scientist,male,10797,12-05-2018,Y,Travel_Frequently,D,,,1,6,3,,,None,Five,4,,,Twenty,32
5494.0,Thirty,rnd,4,Research Scientist,,Five Thousand,,yes,Non-Travel,Single,,11,4,Zero,2,2,3,,,2,Y,3,12,
9351.0,43,,1,Executive ,Female,,Not Available,N,Travel_Frequently,D,3,,High,,3,Poor,Good,,,3,yes,Zero,13,Twenty
3353.0,49,R&D,5,Executive,male,9358,2023-05-02,Yes,Travel_Rarely,single,4,Near,1,,2,Poor,Good,None,,3,N,1,,Twenty
6535.0,Thirty,,5,Manager,,,,No,Rarely,M,4,Far,3,5,4,4,3,None,Five,3,Yes,0,10,Twenty
6580.0,40,Sales,5,,Female,Five Thousand,,No,Frequently,Married,5,Far,,,2,3,1,None,Five,High,yes,Zero,Twenty,25
3603.0,Thirty,,1,Research Scientist,F,Five Thousand,Not Available,Y,Travel_Rarely,Single,Ten,,,,Low,Poor,1,8,Five,1,yes,,Twenty,8
7777.0,35,Research & Development,,Research Scientist,F,,Not Available,Y,Rarely,single,,12,3,5,3,3,,,Five,,,3,,40
5306.0,Thirty,Research & Development,2,Scientist,Female,11152,,No,Frequently,Divorced,Ten,Near,4,5,,3,,None,Five,4,Y,2,,
6918.0,Thirty,HR,Two,Executive ,F,,12-05-2018,yes,Non-Travel,,Ten,23,High,Zero,Low,4,1,,Five,High,,Zero,19,Twenty
3594.0,Thirty,rnd,1,Scientist,Female,13631,,Yes,Rarely,Single,Ten,Near,2,,2,4,,None,8,,Y,Zero,11,26
4998.0,24,Sales,2,Laboratory Technician,F,10162,,yes,Rarely,M,19,Near,3,,,1,3,1,,4,Yes,Zero,,
1055.0,Thirty,Sales,,Manager,male,Five Thousand,12-05-2018,yes,Non-Travel,single,13,,2,,2,,2,None,9,High,Y,2,17,
8915.0,44,Research & Development,2,Tech,Male,15034,,Y,Frequently,Married,Ten,4,High,1,Low,Poor,2,None,,2,Y,Zero,,Twenty
1275.0,,HR,,Laboratory Technician,,Five Thousand,Not Available,N,Rarely,Single,0,Far,1,Zero,Low,,3,,Five,,Yes,3,Twenty,14
6383.0,Thirty,Sales,1,Laboratory Technician,M,Five Thousand,12-05-2018,N,Frequently,Divorced,Ten,Near,1,,4,2,4,None,Five,1,N,2,Twenty,Twenty
1669.0,,,5,Laboratory Technician,Female,,Not Available,,Travel_Rarely,single,,12,4,Zero,Low,Poor,Good,10,,High,Yes,3,,Twenty
9759.0,Thirty,,Two,Tech,Male,,2022-03-13,yes,Frequently,M,,,2,Zero,,Poor,1,1,Five,4,,0,Twenty,Twenty
1765.0,,Research & Development,,,F,,Not Available,Yes,Travel_Frequently,Divorced,,1,4,Zero,Low,4,1,,Five,High,N,Zero,,
5044.0,,rnd,Two,Tech,M,7382,2024-05-02,Yes,Travel_Rarely,,11,Near,High,Zero,Low,4,3,,Five,High,Yes,Zero,Twenty,
8026.0,Thirty,Research & Development,4,Executive,F,6913,12-05-2018,,,Single,Ten,,1,4,1,2,Good,0,Five,High,,,,9
3414.0,Thirty,Human Resources,4,Scientist,,4336,,yes,Travel_Rarely,single,,,2,4,,3,,4,,3,No,2,Twenty,5
7139.0,Thirty,R&D,4,Scientist,Male,Five Thousand,2018-05-21,N,,Divorced,Ten,Far,3,,Low,2,1,None,15,High,No,1,Twenty,24
9068.0,,Sales,2,Scientist,male,Five Thousand,12-05-2018,No,,Divorced,,Near,4,5,,4,2,,4,,No,Zero,17,Twenty
8928.0,32,HR,3,,,13639,2022-08-09,N,,Single,5,Far,,4,,4,3,None,,2,,1,,
4213.0,60,Research & Development,4,Executive ,male,8051,,,Travel_Rarely,Married,,Far,3,5,1,,2,None,Five,High,No,2,,Twenty
6500.0,49,rnd,2,Scientist,male,11294,Not Available,Yes,,Married,Ten,Near,4,Zero,4,,Good,4,Five,1,N,1,12,
8274.0,,Research & Development,1,Executive ,M,,,N,Frequently,,19,,3,,2,,1,,Five,2,,,Twenty,27
6718.0,Thirty,rnd,3,Executive,F,,12-05-2018,,Frequently,M,,,3,,3,2,Good,9,,4,Y,,Twenty,1
9421.0,,,3,Manager,Male,6213,,yes,,D,3,10,High,Zero,1,1,2,None,Five,High,Yes,,,39
9401.0,Thirty,Sales,,Laboratory Technician,F,17173,Not Available,No,Travel_Rarely,single,Ten,Near,4,0,3,,2,2,,1,,1,,29
7650.0,Thirty,,2,Executive,Female,,2025-03-22,No,Frequently,D,12,Far,4,6,2,3,3,None,,,,1,21,16
2956.0,45,Sales,5,,M,8187,,,Rarely,D,Ten,Near,High,,Low,4,Good,,5,1,No,0,Twenty,
6574.0,,Sales,2,Laboratory Technician,,13539,2018-04-21,N,Frequently,D,,Far,1,6,2,,,0,1,2,Y,0,,
7500.0,28,Research & Development,2,Research Scientist,Female,17399,Not Available,Yes,Travel_Rarely,Divorced,Ten,Far,1,5,,1,2,,Five,2,Yes,2,Twenty,37
4935.0,Thirty,Sales,5,Laboratory Technician,Female,Five Thousand,,,Frequently,M,Ten,,High,Zero,2,3,2,,Five,1,yes,3,10,
9067.0,,HR,4,Executive,F,,,Y,Travel_Frequently,single,5,Near,2,,4,3,,None,,1,,0,25,
8862.0,38,Sales,3,Tech,Male,,,,Travel_Rarely,Married,,Near,1,,,Poor,3,10,Five,3,yes,Zero,Twenty,Twenty
5117.0,,Research & Development,4,Tech,Male,,Not Available,Y,Travel_Rarely,,7,Near,High,Zero,1,2,Good,,,4,Y,Zero,Twenty,Twenty
2255.0,Thirty,rnd,3,Laboratory Technician,F,7232,2021-06-14,Yes,Frequently,single,7,,,1,3,Poor,1,5,Five,4,yes,2,Twenty,14
